;Unnamed: 0;text;cluster;score
372;372;ulang sedia parah pa malah login gak aktivasi;3.0;3.0
373;373;terus paling minta jelek bank aplikasi aktivasi;0.0;1.0
374;374;oke;3.0;5.0
375;375;rumah aman;3.0;5.0
376;376;tinggal sedikit baik bagus aplikasi;2.0;5.0
377;377;selalu hati bsb;3.0;5.0
378;378;sangat bantu;1.0;5.0
379;379;transaksi sangat mudah mobile fitur bsb baru banyak bantu;1.0;5.0
380;380;mantap betul;1.0;5.0
381;381;yang sangat mudah lebih dukung bener aplikasi apa;0.0;5.0
382;382;transaksi sangat pasu otp orang minim bantu aplikasi aman;1.0;5.0
383;383;tidak buka;3.0;1.0
384;384;yang utama transfer top sangat pulsa isi bantu banget aplikasi;1.0;5.0
385;385;mudah guna aplikasi;0.0;5.0
386;386;sangat bantu;1.0;5.0
387;387;untuk transaksi sangat perban bantu;1.0;5.0
388;388;transaksi suka mudah mau banget;3.0;5.0
389;389;transaksi sangat mudah bantu;1.0;5.0
391;391;transfer transaksi mudah laku bayar aplikasi;0.0;5.0
392;392;versi tingkat terimakasih mohon hp ganti baru aplikasi aktivasi;0.0;5.0
393;393;yang untk transaksi terimakasih sumsel simple sangat paham mudah muda mobile era ber bantu bank baik babel aplikasi;1.0;5.0
394;394;transfer transaksi semua sekarang qris mudah lalu laku era digital bayar banyak;3.0;5.0
395;395;yang tinggal tiap tahun selesai satu sangat salah qris mudah mobile langsung laku guna daerah cepat banyak banking bank baik aman;3.0;5.0
396;396;transaksi sangat laku guna;1.0;5.0
397;397;update udah makin fasilitas banyak;3.0;5.0
398;398;ujung tingkat terus teblokir selalu ny nak mutu banking aktivasi;3.0;1.0
399;399;sangat bantu;1.0;5.0
400;400;transaksi perban mudah laku;1.0;5.0
401;401;transaksi sangat bantu aplikasi;1.0;5.0
402;402;transaksi butuh bantu aplikasi;1.0;5.0
403;403;transaksi sangat bantu;1.0;5.0
404;404;keren;3.0;5.0
405;405;sangat ribet baik aman;2.0;5.0
406;406;transaksi mobile bsb ada;1.0;5.0
407;407;transaksi sangat saldo rasa online mudah mbanking lambat laku lain kadang guna ganggu fitur buat beri bata baru bantu bank aplikasi aman alam;1.0;5.0
408;408;transaksi sangat mudah;1.0;5.0
409;409;keren baik bagus aplikasi;2.0;5.0
410;410;keren;3.0;5.0
411;411;transaksi perban mudah luar lebih jam;1.0;5.0
412;412;sangat baik;2.0;5.0
413;413;bsb;3.0;5.0
415;415;transaksi mudah mobile kapan bsb bantu banking aplikasi;0.0;5.0
416;416;transaksi mudah mobile lebih jadi banking atm ada;1.0;5.0
417;417;ulang ujung sulit sekali sama salah padahal mudah minta malah login bukan bolak blokir bank balik aktivasi;3.0;1.0
418;418;transaksi mudah keren;1.0;5.0
419;419;ulang rumah ribet paling mau masalah kalau jauh hp gak dulu bsb belah bank aplikasi apa aktivasi aja;3.0;3.0
420;420;yang sangat pulsa nominal mudah beli;1.0;3.0
421;421;ulang tiap terus buka aplikasi aktivasi;0.0;1.0
422;422;untk otp mudah lebih klu hapus depan biar bayar banyak aplikasi;0.0;5.0
423;423;mudah bagus;1.0;5.0
424;424;transaksi simple sangat lebih jadi bantu bagai aplikasi;1.0;5.0
425;425;simple mudah guna;1.0;5.0
426;426;mantap;1.0;5.0
427;427;sangat bantu;1.0;5.0
428;428;ulang suruh salah password banget aktivasi;3.0;1.0
429;429;transaksi simple sangat ribet perlu manfaat bantu atm aplikasi;1.0;5.0
430;430;transaksi terlalu sering saldo rugi pulsa parah nominal kembali jadi isi gagal butuh bug biaya banyak baik aplikasi admin;3.0;1.0
431;431;update sering sendiri kualitas blokir baik akun;3.0;1.0
432;432;yah sukses selalu sekali sangat guna aplikasi;0.0;5.0
433;433;token sedia pln moga listrik beli bayar;3.0;4.0
434;434;yang tidak terus pa mnta mau masukin lgi kena kartu gak cuma buka buat blokir bagus aplikasiny aplikasi aktivasi;3.0;1.0
435;435;yang sumselbabel status selalu samsung mohon mbanking masuk hp blokir bantu aplikasi alami;3.0;2.0
436;436;transaksi tidak terang sistem saldo pulsa potong nyata mau jdi isi error email dong cek baik;3.0;1.0
437;437;sangat muas;1.0;5.0
438;438;transfer manfaat;3.0;5.0
439;439;yang sangat bantu aplikasi aman;1.0;5.0
440;440;sering perlu mungkin lelet keluh ganti error developer banyak aplikasi;0.0;1.0
441;441;transaksi mudah;1.0;5.0
442;442;sangat kerja hari bantu;1.0;5.0
443;443;udah sih ribet registrasi padahal otp nomor mau masuk kode kali gimana gak coba buruk banget aktif;3.0;1.0
444;444;terus minta mesti bank aktivasi;3.0;1.0
445;445;sangat perban layan bantu aplikasi;1.0;5.0
446;446;tiap terus sedia minta kali jawab gila gak diaktivasi buka benar aplikasi aktivasi;0.0;2.0
447;447;transaksi sangat bantu;1.0;5.0
448;448;saldo mudah cek;3.0;5.0
449;449;pakai layan cepat baik;2.0;5.0
450;450;transaksi tingkat sama mudah dlm bsb bantu bank;1.0;5.0
451;451;transaksi tinggal sangat mudah kota jauh;1.0;5.0
452;452;guna baik;2.0;5.0
453;453;uang sangat bantu aplikasi;1.0;5.0
454;454;transfer transaksi tambah saran mudah lebih fitur fast depan biaya bi baik aplikasi;2.0;5.0
455;455;transaksi mudah kapan bagus aplikasi;1.0;5.0
456;456;sy sumsel sama paksa kerja bank bagus aplikasi;0.0;5.0
457;457;transaksi sangat bsb bantu;1.0;5.0
458;458;transaksi mana;1.0;5.0
459;459;terus sumsel sangat mantap kembang bantu bank babel aplikasi;1.0;5.0
460;460;transaksi sangat mudah aplikasi aman;1.0;5.0
461;461;transaksi mudah era;1.0;5.0
462;462;transaksi tidak susah sangat rumah repot perlu payah maupun mantap layan keluar digital cepat bsb ber bantu banking atm;1.0;5.0
463;463;sekali bantu;1.0;5.0
464;464;transaksi sangat hari bantu;1.0;5.0
465;465;sangat bantu baik aplikasi;2.0;5.0
466;466;paham mudah lengkap fitur aplikasi;0.0;5.0
467;467;transaksi sangat mudah baik;2.0;5.0
468;468;transaksi mudah;1.0;5.0
469;469;transaksi terimakasih sumsel sangat mudah mana kapan guna bank babel aplikasi;1.0;5.0
470;470;mantap;1.0;5.0
471;471;update ulang tiap sampah minta mau malah kali gilir cabang aplikasi aktivasi;0.0;1.0
472;472;transaksi tingkat mobile kapan banking baik aman;2.0;5.0
473;473;mutu bsb;3.0;5.0
474;474;transaksi sangat online bantu;1.0;5.0
475;475;uang sangat bantu alhamdulillah aktivitas;1.0;5.0
476;476;sangat cepat bantu aman;1.0;5.0
477;477;waktu untuk transaksi simpel sangat ribet perlu gak dengan bantu atm aplikasi ada;1.0;5.0
478;478;sangat muda laku lah bsb baik;2.0;5.0
479;479;sih mantap aplikasi;0.0;5.0
480;480;mobile buat bsb best banking baik aman;3.0;5.0
481;481;transaksi cepat aman;1.0;5.0
482;482;tetap laku baik aplikasi;2.0;5.0
483;483;transaksi senang sangat prose mobile mau lalu cepat bsb bantu banking aplikasi apa aman aja ada;1.0;5.0
484;484;best;3.0;5.0
485;485;tunai sangat mudah muas layan;1.0;5.0
486;486;transaksi mudah mobile mantap bsb;1.0;5.0
487;487;update terus saing percaya mobile kembang banking aman;3.0;5.0
488;488;transaksi sangat bantu;1.0;5.0
489;489;mantap;1.0;5.0
490;490;mantap;1.0;5.0
491;491;tingkat terus tambah ribet nya kendala fitur bagus;3.0;5.0
492;492;sangat puas;1.0;5.0
493;493;sumsel makin kembang jaya bank babel;3.0;5.0
494;494;mudah dengan aplikasi ada;0.0;5.0
495;495;transaksi sangat online mudah bantu;1.0;5.0
496;496;mantap;1.0;5.0
497;497;transaksi sangat online mudah laku bantu;1.0;5.0
498;498;transaksi selalu sangat mudah mantap jaya bsb;1.0;5.0
499;499;transaksi terus sumsel ribet mudah maju bank bagus babel;1.0;5.0
500;500;transaksi sangat baik bagus aplikasi aman;2.0;5.0
501;501;transaksi segala sangat bantu aplikasi;1.0;5.0
502;502;transaksi sumsel sangat repot perlu mbanking kapan dekat bantu bank babel;1.0;5.0
503;503;transaksi terima semenjak sangat kasih bsb bantu aplikasi;1.0;5.0
504;504;yang transaksi sistem sangat punya online mudah baik bagus aplikasi aman;1.0;5.0
505;505;transaksi cepat aman;1.0;5.0
506;506;transaksi otp mudah mana lebih kapan jadi guna buat aplikasi aman ada;0.0;5.0
507;507;transaksi terimakasih mudah bsb;1.0;5.0
508;508;mudah guna;1.0;5.0
509;509;transaksi sangat mudah kan bantu;1.0;5.0
510;510;transaksi prose mudah mantap cepat;1.0;5.0
511;511;semua satu perban fasilitas;3.0;5.0
512;512;mantap;1.0;5.0
513;513;transaksi sekali mudah aplikasi;0.0;5.0
514;514;keren deh banget bagus;3.0;5.0
515;515;transaksi sangat online laku dlm bantu;1.0;5.0
516;516;transaksi mantap mana kapan bantu;1.0;5.0
517;517;sangat layan baik;2.0;5.0
518;518;simple mudah guna;1.0;5.0
519;519;bsb best;3.0;5.0
520;520;yang transaksi sangat otp org mantap guna aman ak;1.0;5.0
521;521;transaksi mudah lebih;1.0;5.0
522;522;transaksi sangat praktis mudah hari guna;1.0;5.0
523;523;aplikasi;0.0;5.0
524;524;transaksi sangat mudah baik;2.0;5.0
525;525;transaksi sangat mudah baik;2.0;5.0
526;526;transaksi sangat mudah hari cepat;1.0;5.0
527;527;pay mantap isi go;1.0;5.0
528;528;transaksi mudah bagus aplikasi;1.0;5.0
529;529;banget bagus aplikasi;0.0;5.0
530;530;sangat libur bantu;1.0;5.0
531;531;waktu transaksi sumselbabel ribet nasabah mudah mobile laku habis banyak banking bank antri;3.0;5.0
532;532;transaksi mudah mobile lebih bsb;1.0;5.0
533;533;transaksi sangat bantu;1.0;5.0
534;534;sumsel makin maju kembang bank babel;3.0;5.0
535;535;punya oke fitur baik aman;3.0;5.0
536;536;uang transaksi sangat mudah laku;1.0;5.0
537;537;baik;2.0;5.0
538;538;transaksi sangat mana digital bantu ada;1.0;5.0
539;539;ku bos;3.0;5.0
540;540;bagus appnya;1.0;5.0
541;541;transaksi tingkat mudah mana kapan jadi guna aplikasi aman;0.0;5.0
542;542;yang sistem mudah cepat bantu;1.0;5.0
543;543;baik;2.0;5.0
544;544;simpel saing ribet mobile lengkap kalah guna gak fitur bsb banking bank aplikasi aktif;0.0;5.0
545;545;transaksi terimakasih sumsel selalu percaya mudah moga lebih jaya bank aman;3.0;5.0
546;546;praktis pake mobile makin lebih laku kapan dlm bsb bayar banking abis;3.0;5.0
547;547;sangat baik;2.0;5.0
548;548;transaksi mudah mobile mana bsb banking ada;1.0;5.0
549;549;transaksi terus sumselbabel sukses sangat mobile mantap bantu bank;1.0;5.0
550;550;transaksi sangat bantu;1.0;5.0
551;551;oke banget;3.0;5.0
552;552;mudah mobile bsb banking;1.0;5.0
553;553;transaksi terima sumsel mudah mobile lalu kasih bsb banking bank babel;3.0;5.0
554;554;sangat baik;2.0;5.0
555;555;sangat bantu;1.0;5.0
556;556;transfer sangat saldo ribet ngecek fiturnya buat bantu bank baik atm aplikasi;1.0;5.0
557;557;sangat bantu;1.0;5.0
558;558;transaksi semua perban mudah mobile lebih jadi bsb;1.0;5.0
559;559;transaksi sangat mudah dlm bantu;1.0;5.0
560;560;transaksi sangat laku bantu;1.0;5.0
561;561;sangat mobile manfaat dukung bsb banking aktifitas;1.0;5.0
562;562;sangat sandi lupa bikin baru bantu bank balik bagus aplikasi;1.0;5.0
563;563;uang sangat masuk lihat lebih buat bayar bantu baik;1.0;5.0
564;564;transaksi sangat nya mudah lengkap fitur aplikasi;1.0;5.0
565;565;makin depan bsb;3.0;5.0
566;566;mantap;1.0;5.0
567;567;transfer sangat saldo ribet ngecek fiturnya buat bantu bank baik atm aplikasi;1.0;5.0
568;568;transaksi mudah lebih jadi;1.0;5.0
569;569;good;1.0;5.0
570;570;mudah guna aplikasi;0.0;5.0
571;571;transaksi perban mudah;1.0;5.0
572;572;transfer transaksi sekali sangat mudah cepat bantu bank;1.0;5.0
573;573;mantap;1.0;5.0
574;574;transaksi mudah baik aplikasi;2.0;5.0
575;575;sangat bantu;1.0;5.0
576;576;transaksi terima sumsel sekarang satu mudah lebih kasih bank babel;3.0;5.0
577;577;baik;2.0;5.0
578;578;transaksi sumsel sangat mobile fitur banyak bantu bank babel ada;1.0;5.0
579;579;transaksi terima sumsel mobile lalu kasih beri banking bank babel;3.0;5.0
580;580;lengkap fiturnya;3.0;5.0
581;581;transaksi sumsel sukses selalu sangat mudah mobile banking bank babel ada;1.0;5.0
582;582;transaksi tingkat mudah luar good dlm bsb biasa aman;1.0;5.0
583;583;yang transaksi tingkat sistem sangat rek pake otp mpin moga mobile maupun link lalu kode jadi bantu bangking aplikasi aman;0.0;5.0
584;584;transaksi terima sumselbabel sangat mobile kasih bantu banking bank;1.0;5.0
585;585;transaksi sangat bantu;1.0;5.0
586;586;untuk transaksi sering sangat pake manfaat layan gopay cepat beli bankingnya bank babel atas;3.0;5.0
587;587;transaksi hari butuh apa;3.0;5.0
588;588;good apps;1.0;5.0
589;589;tingkat tidak terus skrg mobile lot bsb;3.0;5.0
590;590;susah minta ampun aktivasi;3.0;1.0
591;591;transfer mudah lebih fitur cepat aplikasi;0.0;5.0
592;592;sangat bantu;1.0;5.0
593;593;sangat bantu aplikasi;1.0;5.0
594;594;mantap jaya;1.0;5.0
595;595;yang transfer transaksi topup top terima tagih sumsel sangat sama qris pilih pakai otp lagi kasih gopay bsb bayar banyak bantu bank babel apa aman;3.0;5.0
596;596;sangat bantu aplikasi;1.0;5.0
597;597;ulang suruh selesai malah luar gilir blokir biasa aktivasi;3.0;1.0
598;598;manfaat guna;3.0;5.0
599;599;transaksi terimakasih sumsel sekali sangat mudah mobile kapan guna bantu banking bank babel;1.0;5.0
600;600;transaksi sangat mudah mobile fitur bsb bantu;1.0;5.0
601;601;transaksi simple paham mudah;1.0;5.0
602;602;transaksi sangat perban laku bantu aplikasi;1.0;5.0
603;603;transaksi sangat online bantu;1.0;5.0
604;604;transaksi sangat perban bantu;1.0;5.0
605;605;sangat aplikasi aman;0.0;5.0
606;606;transaksi sumsel mudah mobile lebih guna banking bank babel;1.0;5.0
607;607;sumsel sangat fungsi bank baik babel aplikasi aman;0.0;5.0
608;608;transaksi tingkat sangat mobile mbangking laku kembang guna;1.0;5.0
609;609;transaksi sangat riwayat perban mudah bantu;1.0;5.0
610;610;transaksi sumsel sangat kapan bantu bank baik babel aplikasi;1.0;5.0
611;611;sedia sangat mudah guna bayar bagus bagai aplikasi;1.0;5.0
612;612;tetap terus moga;3.0;5.0
613;613;sangat perban butuh bagai aplikasi;0.0;5.0
614;614;user sangat keren friendly aplikasi;0.0;5.0
615;615;mudah bayar;1.0;5.0
616;616;transaksi sangat perban laku bantu;1.0;5.0
617;617;sangat praktis bantu;1.0;5.0
618;618;transaksi simple semua sangat ribet perlu mudah manfaat guna fiturnya bantu atm aplikasi alam;1.0;5.0
619;619;transaksi perban bantu aplikasi;1.0;5.0
620;620;transaksi sangat manfaat lancar;1.0;5.0
622;622;lancar aplikasi;0.0;5.0
623;623;sangat manfaat;1.0;5.0
624;624;yang satu sangat dengan aplikasi;0.0;5.0
625;625;transaksi sangat manfaat bagus;1.0;5.0
626;626;transaksi sangat manfaat;1.0;5.0
627;627;keren banget;3.0;5.0
628;628;transaksi sangat good dlm bantu;1.0;5.0
629;629;tabung sekali sangat rekening lancar bantu bagus aplikasi;1.0;5.0
630;630;transaksi mudah hari;1.0;5.0
631;631;transaksi sangat mudah manfaat lebih baik;2.0;5.0
632;632;transaksi sangat perban mudah bantu aplikasi;1.0;5.0
633;633;terus;3.0;5.0
634;634;moga makin baik;2.0;5.0
635;635;transaksi sangat mudah keren kapan bantu aplikasi;1.0;5.0
636;636;solusi perban mudah;3.0;5.0
637;637;mantap;1.0;5.0
638;638;transaksi terus sangat online maju bsb bantu bank atm;1.0;5.0
639;639;terima sangat percaya mobile manfaat kasih bsb;1.0;5.0
640;640;yang tdak layan baik;2.0;5.0
641;641;sekali bantu;1.0;5.0
642;642;sangat perban mudah layan laku bantu aplikasi;1.0;5.0
643;643;mobile bsb;3.0;5.0
644;644;good;1.0;5.0
645;645;yang untung tingkat terus sangat nasabah mudah layan bsb baik aplikasi;2.0;5.0
646;646;luar;3.0;5.0
647;647;sangat kembang dukung;1.0;5.0
648;648;sangat lengkap fiturnya bantu;1.0;5.0
649;649;pacak bsb;3.0;5.0
650;650;sumsel moga makin jaya buat bank babel;3.0;5.0
651;651;update terus tambah selalu punya oke fitur depan baru aplikasi;3.0;5.0
652;652;transaksi sangat muda bantu;1.0;5.0
653;653;transaksi sangat praktis mudah mobile bsb beri;1.0;5.0
654;654;uang transaksi tingkat terus mudah mana kualitas kapan cukup bantu aplikasi ak;1.0;5.0
655;655;oke memang mbanking bsb banget;3.0;5.0
656;656;transaksi semenjak mudah mobile lebih jadi bsb;1.0;5.0
657;657;super sumselbabel praktis oke lh keren jam gila dipake bank banget;3.0;5.0
658;658;guna dengan baik aplikasi;2.0;5.0
659;659;transaksi sangat bantu aplikasi;1.0;5.0
660;660;transaksi top sekali sangat qris pakai mudah malam lebih laku krn hari dengan bayar bantu banget;1.0;5.0
661;661;transaksi sangat bantu;1.0;5.0
662;662;yang transaksi nasabah mudah aplikasi;0.0;5.0
663;663;ulang udah terus suruh rasa malu malah maju lama fiturnya bukak bsb blokir bank banget baik aplikasi akun aku aktivasi;3.0;1.0
664;664;transaksi sangat mudah lancar;1.0;5.0
665;665;transaksi terimakasih sumselbabel mudah mobile lebih jadi bsb bank aplikasi;0.0;5.0
666;666;sangat mudah bantu;1.0;5.0
667;667;mobile bsb best banking;3.0;5.0
668;668;sangat mudah mobile bsb bantu;1.0;5.0
669;669;transaksi sangat mudah mana kapan guna aplikasi;1.0;5.0
670;670;transaksi sumsel sangat rumah mobile memang laku bsb bantu bank babel;1.0;5.0
671;671;saldo mutasi cek;3.0;5.0
672;672;yang transaksi sangat mudah bantu aplikasi;1.0;5.0
673;673;transaksi mudah lebih jd cepat;1.0;5.0
674;674;sangat bantu;1.0;5.0
675;675;mantap;1.0;5.0
676;676;transaksi sudah sangat mudah lengkap laku jd guna gampang fitur aplikasi;1.0;5.0
677;677;uang semua lengkap butuh aplikasi;0.0;5.0
678;678;manfaat bantu;1.0;5.0
679;679;sangat bantu aplikasi;1.0;5.0
680;680;sangat pacak bsb bantu;1.0;5.0
681;681;waktu transaksi sumsel sesuai satu paham nasabah mudah mobile lebih habis fitur era digital dannyaman cukup canggih butuh bata banyak banking bank babel aman ada;1.0;5.0
682;682;transaksi sangat mudah jam guna;1.0;5.0
683;683;yang transaksi mudah aplikasi;0.0;5.0
684;684;sangat mudah guna bantu;1.0;5.0
685;685;sangat mudah guna bantu;1.0;5.0
686;686;yang transaksi sangat daerah bantu ada;1.0;5.0
687;687;temu pihak mohon mau masa guna gak developer data aplikasi aktivasi;0.0;1.0
688;688;bagus aplikasi;0.0;5.0
689;689;sangat mudah guna bantu aplikasi;1.0;5.0
690;690;mantap aplikasi;0.0;5.0
691;691;mudah mantab guna aplikasi;0.0;5.0
692;692;sangat mudah dukung aplikasi;1.0;5.0
693;693;sangat bantu;1.0;5.0
694;694;yang tagih sumsel sekali praktis paling pake oke nian mudah mbanking masuk lancar lah jam gaji enak cek biso bayar;3.0;5.0
695;695;suka sekali pakai banking;3.0;5.0
696;696;transaksi mudah guna dannyaman aplikasi aman;0.0;5.0
697;697;transaksi simple sangat perban nya mudah manfaat lebih jadi guna fitur;1.0;5.0
698;698;transaksi top terus tambah sudah qris pay mudah moga makin kapan kan go canggih bayar;3.0;5.0
